local-authority-code_A,local-authority-code_B,distance,match,position
WAW,COV,0.07772595871375397,97.7,1.0
WAW,RUG,0.1614170661097081,95.1,6.0
WAW,WAR,0.5227295515848434,84.3,55.0
STR,WNT,0.3561223911727481,89.3,27.0
STR,WAW,0.08575253201617465,97.39999999999999,1.0
STR,COT,0.28094105005332587,91.5,16.0
STR,BRM,0.2645215898036093,92.0,14.0
STR,RED,0.20975306575559685,93.7,5.0
STR,CHR,0.25326625391182234,92.4,12.0
STR,WOR,0.16789667957341936,94.89999999999999,4.0
STR,OXF,0.2462424276644006,92.60000000000001,10.0
STR,SOL,0.16080549718098686,95.1,2.0
STR,WYC,0.25956776834969947,92.2,13.0
STR,WOX,0.22667959685170774,93.2,8.0
STR,RUG,0.2195414978570203,93.4,6.0
STR,GLS,0.5726713489335966,82.69999999999999,59.0
STR,WAR,0.4979172773571108,85.0,47.0
ARU,HOR,0.15697295343597728,96.39999999999999,4.0
ARU,ADU,0.1682550819482328,96.2,5.0
ARU,WOT,0.10798213241008996,97.5,1.0
ARU,CHI,0.12531354768877395,97.1,2.0
ARU,WOR,1.1167426731852446,74.5,150.0
ARU,WSX,0.12852049600071172,97.1,3.0
ADU,HOR,0.10397944379090825,97.7,4.0
ADU,WOT,0.0612760594649575,98.6,1.0
ADU,ARU,0.1682550819482328,96.3,6.0
ADU,WOR,1.242081627761906,72.3,163.0
ADU,BNH,0.10323042601501108,97.7,3.0
ADU,WSX,0.09541224899063436,97.89999999999999,2.0
CHI,HOR,0.2360300543347662,94.39999999999999,11.0
CHI,HAA,0.16539399252195497,96.1,4.0
CHI,ARU,0.12531354768877395,97.1,1.0
CHI,EHA,0.15913171039426074,96.3,3.0
CHI,WAE,0.149203523995215,96.5,2.0
CHI,HAM,0.20917566767700527,95.1,5.0
CHI,WSX,0.21499762549967882,94.89999999999999,7.0
CHI,WAR,0.5614174537723999,86.8,73.0
HOR,MOL,0.1395854808140509,96.8,4.0
HOR,ADU,0.10397944379090825,97.6,2.0
HOR,MSS,0.14940430672198907,96.6,6.0
HOR,ARU,0.15697295343597728,96.39999999999999,7.0
HOR,CHI,0.2360300543347662,94.6,14.0
HOR,WOR,1.1498451211045726,73.8,163.0
HOR,BNH,0.17518524740694588,96.0,8.0
HOR,WAE,0.19402865116724283,95.6,9.0
HOR,WAR,0.6171553362775715,85.9,104.0
HOR,WSX,0.029273483071938666,99.3,1.0
HOR,CRW,0.13996201294849192,96.8,5.0
WOT,WOR,1.2015183107102518,73.1,159.0
WOT,ADU,0.0612760594649575,98.6,1.0
WOT,ARU,0.10798213241008996,97.6,4.0
WOT,WSX,0.08129226411107879,98.2,2.0
KTT,STN,0.06974462231703273,98.3,5.0
KTT,WND,0.07330815884123,98.3,7.0
KTT,MOL,0.1127229184357522,97.3,15.0
KTT,MRT,0.056709275628364184,98.7,3.0
KTT,EPS,0.03480831581494081,99.2,1.0
KTT,RIC,0.0382802764303851,99.1,2.0
KTT,SRY,0.15319296954283151,96.39999999999999,26.0
KTT,GLA,0.12520996592078384,97.0,17.0
KTT,ELM,0.06738655648989225,98.4,4.0
KTT,WAR,0.46639534689428724,88.9,90.0
CRY,BRY,0.08597277261689412,98.0,7.0
CRY,STN,0.05605316683234041,98.7,1.0
CRY,REI,0.09019519142500286,97.89999999999999,9.0
CRY,LBH,0.06545826206132702,98.5,2.0
CRY,MRT,0.07685634262637214,98.2,5.0
CRY,GLA,0.09653680327288544,97.7,10.0
CRY,TAN,0.08592032846551075,98.0,6.0
CRY,WAR,0.5818967328929346,86.4,109.0
BRY,KEN,0.09356041860374359,97.8,5.0
BRY,CRY,0.08597277261689412,98.0,4.0
BRY,BEX,0.07817221126480545,98.2,3.0
BRY,SEV,0.09738431618236335,97.7,6.0
BRY,LBH,0.11787588085835535,97.3,11.0
BRY,GRE,0.06459124142889928,98.5,1.0
BRY,GLA,0.13606441276022402,96.8,17.0
BRY,TAN,0.10736229989956336,97.5,10.0
BRY,LEW,0.06620763021144177,98.5,2.0
BRY,SWK,0.10197523038554053,97.6,8.0
BRY,WAR,0.6526882796264091,84.8,115.0
HNS,RIC,0.03718485716653766,99.1,1.0
HNS,HMF,0.09066839630008086,97.8,9.0
HNS,SRY,0.12686036947088508,96.89999999999999,15.0
HNS,EAL,0.03992822976210183,99.0,2.0
HNS,SPE,0.06800591986796554,98.4,4.0
HNS,GLA,0.15294404777934262,96.3,24.0
HNS,HIL,0.06782488272015641,98.4,3.0
EAL,HRW,0.047989186927640946,98.8,3.0
EAL,HMF,0.07036544765251475,98.3,5.0
EAL,GLA,0.13083351496251408,96.8,20.0
EAL,BEN,0.044605688718577424,98.9,2.0
EAL,HNS,0.03992822976210183,99.0,1.0
EAL,HIL,0.07172890315154391,98.3,6.0
HAV,BRW,0.07206936765870293,98.3,2.0
HAV,BEX,0.0793264756834779,98.2,3.0
HAV,BDG,0.05464205848401328,98.7,1.0
HAV,ESS,0.12272915779587372,97.2,11.0
HAV,THR,0.1015716116906997,97.7,7.0
HAV,GLA,0.21132661111100848,95.1,29.0
HAV,RDB,0.09031160372860511,97.89999999999999,6.0
HAV,EPP,0.1030323517705274,97.6,8.0
HIL,HRT,0.17677043160247272,95.7,26.0
HIL,BUC,0.27400062976227035,93.30000000000001,52.0
HIL,HRW,0.07264367440192965,98.2,3.0
HIL,SRY,0.13295063685575964,96.7,13.0
HIL,SLG,0.08853893329699805,97.8,7.0
HIL,EAL,0.07172890315154391,98.2,2.0
HIL,SPE,0.07456023604421633,98.2,4.0
HIL,GLA,0.20240759072632164,95.0,32.0
HIL,THE,0.07607078333608416,98.1,5.0
HIL,HNS,0.06782488272015641,98.3,1.0
HRW,HRT,0.24888452793419116,93.89999999999999,48.0
HRW,BNE,0.08114656466620643,98.0,6.0
HRW,HER,0.06164747445420061,98.5,4.0
HRW,EAL,0.047989186927640946,98.8,1.0
HRW,GLA,0.149644992056492,96.3,22.0
HRW,THE,0.0840669387167839,97.89999999999999,8.0
HRW,BEN,0.051901910518839085,98.7,2.0
HRW,HIL,0.07264367440192965,98.2,5.0
BEN,KEC,0.059522601970677574,98.6,5.0
BEN,BNE,0.05015645538724726,98.8,3.0
BEN,WSM,0.0724523990638636,98.2,7.0
BEN,HRW,0.051901910518839085,98.7,4.0
BEN,HMF,0.04993876706811658,98.8,2.0
BEN,CMD,0.06844716303937755,98.3,6.0
BEN,EAL,0.044605688718577424,98.9,1.0
BEN,GLA,0.09807995625789064,97.6,13.0
BNE,HRT,0.3278971399806354,92.0,65.0
BNE,HER,0.058886697068285004,98.6,3.0
BNE,HRY,0.0653540676698588,98.4,4.0
BNE,HRW,0.08114656466620643,98.0,10.0
BNE,CMD,0.05510299581475595,98.7,2.0
BNE,ENF,0.07796990737681468,98.1,9.0
BNE,GLA,0.0907155974099945,97.8,11.0
BNE,BEN,0.05015645538724726,98.8,1.0
LBH,BRY,0.11787588085835535,97.2,23.0
LBH,CRY,0.06545826206132702,98.4,12.0
LBH,WND,0.0417908622060865,99.0,4.0
LBH,MRT,0.055393900633073784,98.7,7.0
LBH,WSM,0.046165098470945715,98.9,5.0
LBH,LND,0.04103305445248551,99.0,3.0
LBH,GLA,0.031883592842699676,99.2,2.0
LBH,SWK,0.029854850517826506,99.3,1.0
SWK,BRY,0.10197523038554053,97.6,20.0
SWK,LBH,0.029854850517826506,99.3,2.0
SWK,LND,0.027998267897569113,99.3,1.0
SWK,GLA,0.03420464019825714,99.2,3.0
SWK,TWH,0.03523260007213966,99.2,4.0
SWK,LEW,0.037294210340936156,99.1,5.0
LEW,BRY,0.06620763021144177,98.4,7.0
LEW,GRE,0.04912375020795813,98.8,3.0
LEW,GLA,0.0713369184483848,98.3,10.0
LEW,TWH,0.04367194809874673,99.0,2.0
LEW,SWK,0.037294210340936156,99.1,1.0
GRE,BRY,0.06459124142889928,98.5,7.0
GRE,BEX,0.05434608894672599,98.7,4.0
GRE,BDG,0.06397674164852549,98.5,6.0
GRE,GLA,0.10984691941531137,97.39999999999999,14.0
GRE,TWH,0.06191371469690005,98.5,5.0
GRE,LEW,0.04912375020795813,98.8,3.0
GRE,NWM,0.035158180885720744,99.2,2.0
BEX,BRY,0.07817221126480545,98.2,6.0
BEX,KEN,0.04590520056829227,98.9,1.0
BEX,BDG,0.05285681204918426,98.8,2.0
BEX,SEV,0.11888984440843352,97.2,11.0
BEX,THR,0.1441134595495042,96.7,15.0
BEX,GRE,0.05434608894672599,98.7,3.0
BEX,GLA,0.1641883570499834,96.2,22.0
BEX,DAR,0.07124026756092317,98.3,4.0
BEX,HAV,0.0793264756834779,98.2,7.0
ENF,HRT,0.4057732016274066,90.2,76.0
ENF,BNE,0.07796990737681468,98.1,7.0
ENF,HER,0.12036079574253591,97.1,17.0
ENF,WFT,0.0588930941138839,98.6,3.0
ENF,HRY,0.039903804543122,99.0,1.0
ENF,WEW,0.09923280778311697,97.6,12.0
ENF,ESS,0.30324368390813794,92.7,58.0
ENF,GLA,0.0941067168360241,97.7,10.0
ENF,BRX,0.05221048312511581,98.7,2.0
ENF,EPP,0.14820366500539622,96.39999999999999,27.0
WFT,ESS,0.25813424631825094,93.8,51.0
WFT,HRY,0.058217128392735074,98.6,5.0
WFT,HCK,0.04027104290003646,99.0,1.0
WFT,ENF,0.0588930941138839,98.6,6.0
WFT,GLA,0.0856315791904747,98.0,11.0
WFT,RDB,0.05473228366252501,98.7,4.0
WFT,EPP,0.12106362831582318,97.1,19.0
WFT,NWM,0.053001823237265766,98.7,3.0
RDB,BDG,0.04449476646961543,99.0,2.0
RDB,ESS,0.20490157354894753,95.19999999999999,35.0
RDB,WFT,0.05473228366252501,98.7,4.0
RDB,GLA,0.12940900918386725,96.89999999999999,19.0
RDB,HAV,0.09031160372860511,97.89999999999999,10.0
RDB,EPP,0.0885889661877036,97.89999999999999,8.0
RDB,NWM,0.04339298422773402,99.0,1.0
STN,CRY,0.05605316683234041,98.7,3.0
STN,REI,0.06901982507758907,98.4,6.0
STN,MRT,0.03278679282998745,99.2,1.0
STN,EPS,0.0534429016924382,98.7,2.0
STN,KTT,0.06974462231703273,98.4,7.0
STN,GLA,0.09579001976126576,97.7,12.0
STN,WAR,0.531836430400701,87.5,101.0
RIC,WND,0.07781638602208435,98.1,9.0
RIC,KTT,0.0382802764303851,99.1,2.0
RIC,HMF,0.06469389355025618,98.4,4.0
RIC,SRY,0.1474822999044373,96.5,25.0
RIC,GLA,0.12407234727275998,97.0,18.0
RIC,SPE,0.096310835701835,97.7,11.0
RIC,ELM,0.07227069636275753,98.3,5.0
RIC,HNS,0.03718485716653766,99.1,1.0
MRT,CRY,0.07685634262637214,98.2,11.0
MRT,STN,0.03278679282998745,99.2,2.0
MRT,WND,0.02720287869924562,99.4,1.0
MRT,LBH,0.055393900633073784,98.7,3.0
MRT,KTT,0.056709275628364184,98.7,5.0
MRT,GLA,0.07550425765656156,98.2,10.0
WND,KEC,0.03135386770988971,99.3,2.0
WND,MRT,0.02720287869924562,99.4,1.0
WND,RIC,0.07781638602208435,98.1,13.0
WND,LBH,0.0417908622060865,99.0,5.0
WND,KTT,0.07330815884123,98.3,11.0
WND,HMF,0.03486417083317191,99.2,3.0
WND,WSM,0.041536898876759175,99.0,4.0
WND,GLA,0.05206742271106203,98.8,6.0
HMF,WND,0.03486417083317191,99.2,2.0
HMF,KEC,0.017916598638772856,99.6,1.0
HMF,RIC,0.06469389355025618,98.4,8.0
HMF,EAL,0.07036544765251475,98.3,10.0
HMF,GLA,0.06242379865585709,98.5,7.0
HMF,BEN,0.04993876706811658,98.8,4.0
HMF,HNS,0.09066839630008086,97.8,16.0
KEC,WND,0.03135386770988971,99.2,3.0
KEC,WSM,0.020837890052852585,99.5,2.0
KEC,HMF,0.017916598638772856,99.6,1.0
KEC,GLA,0.04470409291496298,98.9,5.0
KEC,BEN,0.059522601970677574,98.6,9.0
WSM,WND,0.041536898876759175,99.0,6.0
WSM,KEC,0.020837890052852585,99.5,2.0
WSM,LBH,0.046165098470945715,98.9,8.0
WSM,CMD,0.020815804809076455,99.5,1.0
WSM,LND,0.04182125083300623,99.0,7.0
WSM,GLA,0.025940890736443834,99.4,3.0
WSM,BEN,0.0724523990638636,98.3,14.0
CMD,ISL,0.02899001203114534,99.3,2.0
CMD,BNE,0.05510299581475595,98.7,8.0
CMD,HRY,0.04087179128745515,99.0,5.0
CMD,WSM,0.020815804809076455,99.5,1.0
CMD,LND,0.045171135702392465,98.9,6.0
CMD,GLA,0.03569137107282921,99.1,4.0
CMD,BEN,0.06844716303937755,98.3,12.0
TWH,HCK,0.029338938731240615,99.3,1.0
TWH,GRE,0.06191371469690005,98.5,9.0
TWH,LND,0.035522576331308064,99.2,3.0
TWH,GLA,0.052525372753001794,98.7,8.0
TWH,LEW,0.04367194809874673,99.0,4.0
TWH,SWK,0.03523260007213966,99.2,2.0
TWH,NWM,0.044784622452407614,98.9,5.0
ISL,HRY,0.02642981845782212,99.4,2.0
ISL,HCK,0.028881075666903264,99.3,4.0
ISL,CMD,0.02899001203114534,99.3,5.0
ISL,LND,0.024344310092479303,99.4,1.0
ISL,GLA,0.028275323134666797,99.3,3.0
HCK,ISL,0.028881075666903264,99.3,1.0
HCK,HRY,0.03666818653223311,99.1,4.0
HCK,WFT,0.04027104290003646,99.0,5.0
HCK,LND,0.029492164346145638,99.3,3.0
HCK,GLA,0.04536321267539253,98.9,6.0
HCK,TWH,0.029338938731240615,99.3,2.0
HCK,NWM,0.06441905707424331,98.5,11.0
HRY,ISL,0.02642981845782212,99.4,1.0
HRY,BNE,0.0653540676698588,98.4,9.0
HRY,WFT,0.058217128392735074,98.6,8.0
HRY,HCK,0.03666818653223311,99.1,2.0
HRY,CMD,0.04087179128745515,99.0,4.0
HRY,ENF,0.039903804543122,99.0,3.0
HRY,GLA,0.054572797977022094,98.7,6.0
NWM,BDG,0.05948795570538706,98.6,6.0
NWM,HCK,0.06441905707424331,98.5,8.0
NWM,WFT,0.053001823237265766,98.7,5.0
NWM,GRE,0.035158180885720744,99.2,1.0
NWM,GLA,0.09730456527709937,97.7,13.0
NWM,TWH,0.044784622452407614,98.9,4.0
NWM,RDB,0.04339298422773402,99.0,3.0
BDG,BEX,0.05285681204918426,98.8,3.0
BDG,GRE,0.06397674164852549,98.5,6.0
BDG,GLA,0.15676770821662628,96.3,22.0
BDG,RDB,0.04449476646961543,99.0,2.0
BDG,HAV,0.05464205848401328,98.7,4.0
BDG,NWM,0.05948795570538706,98.6,5.0
LND,ISL,0.024344310092479303,99.4,2.0
LND,LBH,0.04103305445248551,99.0,6.0
LND,WSM,0.04182125083300623,99.0,7.0
LND,HCK,0.029492164346145638,99.3,4.0
LND,CMD,0.045171135702392465,98.9,8.0
LND,GLA,0.017693645896120096,99.6,1.0
LND,TWH,0.035522576331308064,99.2,5.0
LND,SWK,0.027998267897569113,99.3,3.0
NNO,BRE,0.25411902751059146,94.3,5.0
NNO,BRO,0.12897680795110175,97.1,1.0
NNO,NFK,0.1447579704672058,96.8,2.0
NNO,KIN,0.4224896687274421,90.60000000000001,8.0
NNO,GRY,0.3278329822151532,92.7,6.0
SHA,CON,0.6325277046194666,83.7,11.0
SHA,WDE,0.22385888767643614,94.19999999999999,4.0
SHA,TEI,0.18172692331426155,95.3,1.0
SHA,PLY,0.1872067696514166,95.19999999999999,2.0
SHA,TOB,0.18995578978361538,95.1,3.0
SHA,DEV,0.6496434213831885,83.3,12.0
TOR,CON,0.47939701246324945,86.8,8.0
TOR,MDE,0.43282795932948054,88.0,6.0
TOR,WDE,0.1913461475233592,94.69999999999999,1.0
TOR,NDE,0.2413535803747739,93.30000000000001,2.0
TOR,DEV,0.6448148384643408,82.19999999999999,17.0
ANN,MUL,0.34640513869151746,92.60000000000001,8.0
ANN,MEA,0.12494728412274221,97.3,1.0
ANN,ABC,0.26437332472758235,94.3,4.0
ANN,BFS,0.15705092398575438,96.6,3.0
ANN,LBC,0.14426735852707126,96.89999999999999,2.0
ABC,ANN,0.26437332472758235,94.39999999999999,4.0
ABC,MUL,0.24251151604771623,94.89999999999999,2.0
ABC,LBC,0.25301367651452494,94.69999999999999,3.0
ABC,NMD,0.2349924131828372,95.0,1.0
BFS,ANN,0.15705092398575438,96.5,2.0
BFS,LBC,0.08615186043268656,98.1,1.0
BFS,AND,0.18197004032867795,96.0,3.0
CCG,MUL,0.30679787016326754,93.8,2.0
CCG,DRS,0.47147137112363124,90.5,7.0
CCG,MEA,0.29578957173140824,94.0,1.0
DRS,FMO,0.25884850280891597,95.1,1.0
DRS,MUL,0.3401515631121356,93.60000000000001,2.0
DRS,CCG,0.47147137112363124,91.10000000000001,3.0
FMO,MUL,0.4310030911671881,91.9,2.0
FMO,DRS,0.25884850280891597,95.1,1.0
LBC,ANN,0.14426735852707126,96.8,2.0
LBC,ABC,0.25301367651452494,94.39999999999999,6.0
LBC,AND,0.24411199745583026,94.6,5.0
LBC,BFS,0.08615186043268656,98.1,1.0
LBC,NMD,0.17276264942585248,96.2,3.0
MEA,ANN,0.12494728412274221,97.3,1.0
MEA,CCG,0.29578957173140824,93.60000000000001,4.0
MEA,MUL,0.4339072376300067,90.7,8.0
MUL,FMO,0.4310030911671881,91.3,6.0
MUL,ANN,0.34640513869151746,93.0,4.0
MUL,ABC,0.24251151604771623,95.1,1.0
MUL,MEA,0.4339072376300067,91.2,7.0
MUL,CCG,0.30679787016326754,93.8,2.0
MUL,DRS,0.3401515631121356,93.10000000000001,3.0
NMD,AND,0.3226166253383536,92.80000000000001,5.0
NMD,ABC,0.2349924131828372,94.8,2.0
NMD,LBC,0.17276264942585248,96.2,1.0
AND,BFS,0.18197004032867795,95.8,1.0
AND,LBC,0.24411199745583026,94.39999999999999,2.0
AND,NMD,0.3226166253383536,92.5,3.0
CAM,ECA,0.13582126108295187,96.6,4.0
CAM,FEN,0.1468501016754834,96.39999999999999,6.0
CAM,CPCA,0.04417797733221784,98.9,1.0
CAM,UTT,0.283409976408292,93.0,10.0
CAM,HUN,0.17824174207330207,95.6,7.0
CAM,NHE,0.27994791696617377,93.10000000000001,9.0
CAM,BRA,0.4052358478150133,90.0,23.0
CAM,SHO,0.3025288371270477,92.5,12.0
CAM,KIN,0.342057877866204,91.5,16.0
CAM,SCA,0.09985046253564321,97.5,3.0
CAM,PTE,0.26506786399330534,93.4,8.0
CAM,WSK,0.3363589181647309,91.7,14.0
CAM,CAB,0.09195740719101918,97.7,2.0
CAM,BDF,0.3407031498674859,91.60000000000001,15.0
CAM,NNT,0.4254651994505777,89.5,25.0
CAM,CBF,0.3646256967805939,91.0,18.0
CMA,DUR,0.684839421188425,77.8,28.0
CMA,DGY,0.6322005745261225,79.5,21.0
CMA,COP,0.21513612366370993,93.0,3.0
CMA,LAC,0.33354547602312995,89.2,7.0
CMA,CRA,0.5596815430170523,81.89999999999999,14.0
CMA,SCB,0.6793645770783903,78.0,27.0
CMA,BAR,0.2742408668179682,91.10000000000001,5.0
CMA,NBL,0.7095303093615166,77.0,32.0
CMA,RIH,0.631368246390487,79.5,20.0
CMA,SLA,0.1732361630974895,94.39999999999999,1.0
CMA,CAR,0.3089856481141125,90.0,6.0
CMA,ALL,0.17544300020016587,94.3,2.0
CMA,EDN,0.23572129824899754,92.4,4.0
DBY,SHF,0.2000584014213951,93.2,12.0
DBY,RUS,0.33558864587495085,88.6,28.0
DBY,SKP,0.38580228450196224,86.9,39.0
DBY,DEB,0.08107446649043366,97.3,2.0
DBY,HIG,0.2573467625056122,91.3,18.0
DBY,ASH,0.18116941755807334,93.89999999999999,9.0
DBY,CHS,0.14337616410912968,95.1,6.0
DBY,BOS,0.18785543540970892,93.60000000000001,10.0
DBY,AMB,0.06878099422931583,97.7,1.0
DBY,ROT,0.260034606574466,91.2,19.0
DBY,LIF,0.28906887355026867,90.2,23.0
DBY,TAM,0.38422016661835184,87.0,37.0
DBY,NWL,0.2315681992612119,92.2,14.0
DBY,BNS,0.2833151180063434,90.4,22.0
DBY,NED,0.1108468608274907,96.2,3.0
DBY,EST,0.20374729577980188,93.10000000000001,13.0
DBY,KIR,0.3606134867260662,87.8,33.0
DBY,BRT,0.19325334619161016,93.5,11.0
DBY,ERE,0.1614819272968374,94.5,7.0
DBY,OLD,0.41066585380361953,86.1,45.0
DBY,SDE,0.161559242080081,94.5,8.0
DBY,CHE,0.4695639443543785,84.1,61.0
DBY,DER,0.12435831150219696,95.8,4.0
DBY,STF,0.24755020195806643,91.60000000000001,17.0
DEV,CON,1.110124976204101,66.4,62.0
DEV,EXE,0.3613328174042434,89.1,17.0
DEV,MDE,0.2898840764031481,91.2,9.0
DEV,TEI,0.46862392742633174,85.8,24.0
DEV,PLY,0.7570613625009632,77.10000000000001,39.0
DEV,MAS,1.7657431519691034,46.6,192.0
DEV,ASH,1.6949282599392426,48.699999999999996,173.0
DEV,CHS,1.7080963265481706,48.3,178.0
DEV,BOS,1.740544826572958,47.3,185.0
DEV,AMB,1.5787343973754524,52.2,142.0
DEV,TOB,0.5330098874495462,83.89999999999999,26.0
DEV,BAE,1.9270806295566156,41.699999999999996,235.0
DEV,SWT,0.1119680072866699,96.6,1.0
DEV,ROT,1.82425964324567,44.800000000000004,209.0
DEV,DST,0.6518352711894592,80.30000000000001,34.0
DEV,NED,1.6752356736380976,49.3,168.0
DEV,WDE,0.6079685111715871,81.6,29.0
DEV,EDE,0.3060100898028811,90.7,10.0
DEV,TOR,0.6448148384643408,80.5,32.0
DEV,NDE,0.4069424945270905,87.7,20.0
DEV,SHA,0.6496434213831885,80.30000000000001,33.0
DEV,SSO,0.3914943372656468,88.2,19.0
ESS,BRW,0.058846372999560685,98.7,2.0
ESS,MAL,0.23388252436307722,94.69999999999999,20.0
ESS,CHL,0.06980675592922346,98.4,3.0
ESS,HAR,0.20208969922104447,95.39999999999999,13.0
ESS,ROC,0.24985243240791094,94.3,23.0
ESS,UTT,0.20396629026718696,95.39999999999999,14.0
ESS,THR,0.08592873536983815,98.1,4.0
ESS,BAI,0.048639202609789996,98.9,1.0
ESS,EHE,0.29457302946818253,93.30000000000001,32.0
ESS,WFT,0.25813424631825094,94.1,24.0
ESS,ENF,0.30324368390813794,93.10000000000001,33.0
ESS,SOS,0.20967122594747642,95.19999999999999,17.0
ESS,MDW,0.17033126375763957,96.1,10.0
ESS,BRX,0.2849529273327982,93.5,29.0
ESS,RDB,0.20490157354894753,95.39999999999999,15.0
ESS,HAV,0.12272915779587372,97.2,5.0
ESS,CAS,0.13413174736054823,97.0,6.0
ESS,EPP,0.16536640498478533,96.2,9.0
ESX,LEE,0.19369774391323283,95.8,6.0
ESX,ROH,0.14324553765806633,96.89999999999999,3.0
ESX,SEV,0.2615913876196648,94.39999999999999,8.0
ESX,WEA,0.08910180360428477,98.1,2.0
ESX,MSS,0.28995725611541484,93.8,11.0
ESX,HAS,0.15966960970994495,96.6,5.0
ESX,TUN,0.15693501179120933,96.6,4.0
ESX,ASF,0.3378129922334075,92.7,14.0
ESX,BNH,0.2807849156573889,94.0,10.0
ESX,TAN,0.31247577959721073,93.30000000000001,12.0
ESX,EAS,0.07706751561863882,98.3,1.0
ESX,SHE,0.4313329019439324,90.7,30.0
GLA,HRW,0.149644992056492,96.39999999999999,32.0
GLA,KTT,0.12520996592078384,97.0,24.0
GLA,ENF,0.0941067168360241,97.7,17.0
GLA,TWH,0.052525372753001794,98.7,10.0
GLA,RDB,0.12940900918386725,96.89999999999999,25.0
GLA,SWK,0.03420464019825714,99.2,5.0
GLA,BEX,0.1641883570499834,96.1,36.0
GLA,BNE,0.0907155974099945,97.8,16.0
GLA,RIC,0.12407234727275998,97.0,23.0
GLA,GRE,0.10984691941531137,97.39999999999999,22.0
GLA,LND,0.017693645896120096,99.6,1.0
GLA,HNS,0.15294404777934262,96.3,33.0
GLA,LEW,0.0713369184483848,98.3,13.0
GLA,CRY,0.09653680327288544,97.7,19.0
GLA,STN,0.09579001976126576,97.7,18.0
GLA,KEC,0.04470409291496298,98.9,7.0
GLA,BDG,0.15676770821662628,96.3,34.0
GLA,LBH,0.031883592842699676,99.2,4.0
GLA,WFT,0.0856315791904747,98.0,15.0
GLA,MRT,0.07550425765656156,98.2,14.0
GLA,HMF,0.06242379865585709,98.5,12.0
GLA,WSM,0.025940890736443834,99.4,2.0
GLA,HRY,0.054572797977022094,98.7,11.0
GLA,EAL,0.13083351496251408,96.89999999999999,26.0
GLA,NWM,0.09730456527709937,97.7,20.0
GLA,BRY,0.13606441276022402,96.7,29.0
GLA,WND,0.05206742271106203,98.8,9.0
GLA,ISL,0.028275323134666797,99.3,3.0
GLA,HCK,0.04536321267539253,98.9,8.0
GLA,CMD,0.03569137107282921,99.1,6.0
GLA,BEN,0.09807995625789064,97.7,21.0
GLA,HAV,0.21132661111100848,94.89999999999999,43.0
GLA,HIL,0.20240759072632164,95.19999999999999,40.0
GLS,CHT,0.809994636379548,78.8,158.0
GLS,GLO,0.9112045734152041,76.2,184.0
GLS,BAB,1.0174209552286038,73.4,210.0
GLS,COL,0.9815743410292572,74.3,201.0
GLS,FOE,1.0639731389117344,72.2,215.0
GLS,SCA,0.5392696105197422,85.9,83.0
GLS,MAV,0.9945764249830741,74.0,208.0
GLS,WOX,0.4635638718344474,87.9,66.0
GLS,MAL,0.943059197948289,75.3,193.0
GLS,VAL,0.4448817747291794,88.4,57.0
GLS,ROC,0.9715196617717937,74.6,199.0
GLS,UTT,0.6276971748616477,83.6,112.0
GLS,EHE,0.4512719290821659,88.2,60.0
GLS,SGC,1.071804474248121,72.0,218.0
GLS,CHL,0.7572582327095262,80.2,144.0
GLS,COT,0.699607286346437,81.69999999999999,134.0
GLS,WIL,0.8115924828466952,78.8,159.0
GLS,WSK,0.8681244669893581,77.3,174.0
GLS,WYC,0.8182205572791377,78.60000000000001,164.0
GLS,EPP,0.5574414970469246,85.39999999999999,88.0
GLS,BRW,0.6645652123508311,82.6,120.0
GLS,STR,0.5726713489335966,85.0,92.0
GLS,BAI,0.7652599171034479,80.0,146.0
GLS,SWD,0.6335402304690396,83.39999999999999,113.0
GLS,TEW,0.8195879069841345,78.60000000000001,165.0
GLS,TEN,1.1366705471544434,70.3,228.0
GLS,NHE,0.34376178752557285,91.0,32.0
GLS,HEF,1.2266449169925517,67.9,243.0
GLS,STO,0.9517340024044526,75.1,195.0
GLS,BRA,0.8163815795568863,78.7,163.0
GLS,MON,1.29656942335082,66.10000000000001,252.0
HAM,GOS,0.12200809836774085,97.0,5.0
HAM,TES,0.2870898200278426,92.9,14.0
HAM,BRC,0.3377807678500779,91.7,21.0
HAM,HAA,0.1048595126627989,97.39999999999999,4.0
HAM,BAN,0.20117024917979542,95.1,8.0
HAM,POR,0.10099535444049948,97.5,3.0
HAM,EAT,0.15966965522192283,96.1,7.0
HAM,CHI,0.20917566767700527,94.89999999999999,10.0
HAM,FAR,0.1227580656097094,97.0,6.0
HAM,EHA,0.09446908202889494,97.7,1.0
HAM,WAE,0.2931406466274864,92.80000000000001,15.0
HAM,WOK,0.3051132710850475,92.5,17.0
HAM,WIN,0.09605070613286788,97.6,2.0
HAM,RUH,0.2634837152647807,93.5,13.0
HAM,HAT,0.21975382026454207,94.6,11.0
HAM,SUR,0.33656795742060464,91.7,20.0
HRT,HER,0.30334383052461245,92.5,33.0
HRT,HRW,0.24888452793419116,93.8,24.0
HRT,ENF,0.4057732016274066,89.9,64.0
HRT,WBK,0.36287127515962875,91.0,48.0
HRT,SUR,0.06792437307117918,98.3,3.0
HRT,TES,0.5273549821662615,86.9,94.0
HRT,BNE,0.3278971399806354,91.9,41.0
HRT,UTT,0.678525996222374,83.2,116.0
HRT,EHE,0.5048827530906819,87.5,91.0
HRT,FAR,0.4836334709028933,88.0,85.0
HRT,EHA,0.2723520444032556,93.2,29.0
